event_id,cell_id,obj_i,obj_j,t_exit_i,t_entry_j,PET
1066,CELL_J_5,87,114,1.9994980947196515,2.5660225548902194,0.5665244601705679
1067,CELL_J_5,87,114,1.9994980947196515,2.7659723643621845,0.7664742696425331
1068,CELL_J_5,94,21,2.199447904191617,2.2660978406822716,0.06664993649065476
1069,CELL_J_5,94,58,2.199447904191617,2.4327226819089094,0.23327477771729255
1070,CELL_J_5,94,58,2.199447904191617,2.7659723643621845,0.5665244601705677
1071,CELL_J_5,94,107,2.199447904191617,2.4327226819089094,0.23327477771729255
1072,CELL_J_5,94,107,2.199447904191617,2.5660225548902194,0.3665746506986025
1073,CELL_J_5,94,114,2.199447904191617,2.4327226819089094,0.23327477771729255
1074,CELL_J_5,94,114,2.199447904191617,2.5660225548902194,0.3665746506986025
1075,CELL_J_5,94,114,2.199447904191617,2.7659723643621845,0.5665244601705677
1076,CELL_J_5,107,58,2.499372618399564,2.7659723643621845,0.26659974596262037
1077,CELL_J_5,107,107,2.499372618399564,2.5660225548902194,0.0666499364906552
1078,CELL_J_5,107,114,2.499372618399564,2.5660225548902194,0.0666499364906552
1079,CELL_J_5,107,114,2.499372618399564,2.7659723643621845,0.26659974596262037
1080,CELL_J_5,107,58,2.5660225548902194,2.7659723643621845,0.19994980947196517
1081,CELL_J_5,107,114,2.5660225548902194,2.7659723643621845,0.19994980947196517
1082,CELL_J_5,114,58,2.499372618399564,2.7659723643621845,0.26659974596262037
1083,CELL_J_5,114,107,2.499372618399564,2.5660225548902194,0.0666499364906552
1084,CELL_J_5,114,114,2.499372618399564,2.5660225548902194,0.0666499364906552
1085,CELL_J_5,114,114,2.499372618399564,2.7659723643621845,0.26659974596262037
1086,CELL_J_5,114,58,2.6993224278715293,2.7659723643621845,0.0666499364906552
1087,CELL_J_5,114,114,2.6993224278715293,2.7659723643621845,0.0666499364906552
1088,CELL_K_5,14,21,1.4662986027944112,1.766223317002359,0.29992471420794775
1089,CELL_K_5,14,58,1.4662986027944112,1.7328983487570313,0.26659974596262015
1090,CELL_K_5,14,87,1.4662986027944112,1.4996235710397385,0.03332496824532738
1091,CELL_K_5,14,87,1.4662986027944112,2.032823062964979,0.5665244601705679
1092,CELL_K_5,14,94,1.4662986027944112,2.2327728724369442,0.7664742696425331
1093,CELL_K_5,14,107,1.4662986027944112,2.032823062964979,0.5665244601705679
1094,CELL_K_5,14,114,1.4662986027944112,2.2660978406822716,0.7997992378878604
1095,CELL_K_5,20,87,1.9328481582289965,2.032823062964979,0.09997490473598258
1096,CELL_K_5,20,94,1.9328481582289965,2.2327728724369442,0.29992471420794775
1097,CELL_K_5,20,107,1.9328481582289965,2.032823062964979,0.09997490473598258
1098,CELL_K_5,20,114,1.9328481582289965,2.2660978406822716,0.33324968245327513
1099,CELL_K_5,21,114,2.2327728724369442,2.2660978406822716,0.03332496824532738
1100,CELL_K_5,63,14,0.9664240791144982,1.3663236980584286,0.39989961894393034
1101,CELL_K_5,63,20,0.9664240791144982,1.4662986027944112,0.4998745236799129
1102,CELL_K_5,63,21,0.9664240791144982,1.766223317002359,0.7997992378878607
1103,CELL_K_5,63,58,0.9664240791144982,1.7328983487570313,0.7664742696425331
1104,CELL_K_5,63,87,0.9664240791144982,1.4996235710397385,0.5331994919252403
1105,CELL_K_5,63,87,0.9664240791144982,2.032823062964979,1.0663989838504808
1106,CELL_K_5,63,94,0.9664240791144982,1.4329736345490836,0.4665495554345853
1107,CELL_K_5,63,94,0.9664240791144982,2.2327728724369442,1.266348793322446
1108,CELL_K_5,63,107,0.9664240791144982,2.032823062964979,1.0663989838504808
1109,CELL_K_5,63,114,0.9664240791144982,2.2660978406822716,1.2996737615677734
1110,CELL_K_5,85,14,0.9664240791144982,1.3663236980584286,0.39989961894393034
1111,CELL_K_5,85,20,0.9664240791144982,1.4662986027944112,0.4998745236799129
1112,CELL_K_5,85,21,0.9664240791144982,1.766223317002359,0.7997992378878607
1113,CELL_K_5,85,58,0.9664240791144982,1.7328983487570313,0.7664742696425331
1114,CELL_K_5,85,87,0.9664240791144982,1.4996235710397385,0.5331994919252403
1115,CELL_K_5,85,87,0.9664240791144982,2.032823062964979,1.0663989838504808
1116,CELL_K_5,85,94,0.9664240791144982,1.4329736345490836,0.4665495554345853
1117,CELL_K_5,85,94,0.9664240791144982,2.2327728724369442,1.266348793322446
1118,CELL_K_5,85,107,0.9664240791144982,2.032823062964979,1.0663989838504808
1119,CELL_K_5,85,114,0.9664240791144982,2.2660978406822716,1.2996737615677734
1120,CELL_K_5,87,87,1.9328481582289965,2.032823062964979,0.09997490473598258
1121,CELL_K_5,87,94,1.9328481582289965,2.2327728724369442,0.29992471420794775
1122,CELL_K_5,87,107,1.9328481582289965,2.032823062964979,0.09997490473598258
1123,CELL_K_5,87,114,1.9328481582289965,2.2660978406822716,0.33324968245327513
1124,CELL_K_5,87,94,2.032823062964979,2.2327728724369442,0.19994980947196517
1125,CELL_K_5,87,114,2.032823062964979,2.2660978406822716,0.23327477771729255
1126,CELL_K_5,94,87,1.8661982217383415,2.032823062964979,0.16662484122663757
1127,CELL_K_5,94,94,1.8661982217383415,2.2327728724369442,0.36657465069860273
1128,CELL_K_5,94,107,1.8661982217383415,2.032823062964979,0.16662484122663757
1129,CELL_K_5,94,114,1.8661982217383415,2.2660978406822716,0.3998996189439301
1130,CELL_K_5,94,114,2.2327728724369442,2.2660978406822716,0.03332496824532738
1131,CELL_K_6,31,20,0.5998494284158954,1.0330740156051532,0.4332245871892578
1132,CELL_K_6,31,87,0.5998494284158954,1.0663989838504808,0.46654955543458543
1133,CELL_K_6,31,87,0.5998494284158954,1.1330489203411358,0.5331994919252404
1134,CELL_K_6,31,94,0.5998494284158954,1.1996988568317908,0.5998494284158954
1135,CELL_K_6,87,87,1.0663989838504808,1.1330489203411358,0.06664993649065498
1136,CELL_K_6,87,94,1.0663989838504808,1.1996988568317908,0.13329987298130996
1137,CELL_L_6,20,87,0.9997490473598257,1.0997239520958084,0.0999749047359827
1138,CELL_L_6,87,87,1.0330740156051532,1.0997239520958084,0.0666499364906552
1139,CELL_P_7,29,6,1.9994980947196515,3.865696316457993,1.8661982217383415
1140,CELL_X_1,7,8,0.5331994919252404,2.2660978406822716,1.7328983487570313
1141,CELL_X_1,18,255,8.731141680275812,9.231016203955724,0.49987452367991203
1142,CELL_X_1,18,276,8.731141680275812,8.76446664852114,0.033324968245327824
1143,CELL_X_1,8,1,2.4660476501542368,3.565771602250045,1.0997239520958084
1144,CELL_X_1,152,137,5.631919633460352,7.3314930139720556,1.699573380511704
1145,CELL_X_1,169,137,5.631919633460352,7.3314930139720556,1.699573380511704
1146,CELL_X_1,137,255,8.36456702957721,9.231016203955724,0.8664491743785145
1147,CELL_X_1,137,234,8.36456702957721,8.731141680275812,0.3665746506986025
1148,CELL_X_1,137,276,8.36456702957721,8.76446664852114,0.39989961894393034
1149,CELL_X_1,248,18,7.997992378878606,8.331242061331881,0.3332496824532756
1150,CELL_X_1,248,248,7.997992378878606,8.06464231536926,0.06664993649065476
1151,CELL_X_1,248,255,7.997992378878606,9.231016203955724,1.233023825077118
1152,CELL_X_1,248,234,7.997992378878606,8.731141680275812,0.7331493013972059
1153,CELL_X_1,248,273,7.997992378878606,8.031317347123933,0.033324968245326936
1154,CELL_X_1,248,276,7.997992378878606,8.76446664852114,0.7664742696425337
1155,CELL_X_1,248,255,8.797791616766467,9.231016203955724,0.4332245871892564
1156,CELL_X_1,273,255,9.031066394483759,9.231016203955724,0.19994980947196517
1157,CELL_V_2,38,7,1.0997239520958084,2.2660978406822716,1.1663738885864632
1158,CELL_V_2,1,169,6.298418998366902,6.698318617310832,0.39989961894393034
1159,CELL_V_2,1,228,6.298418998366902,6.798293522046815,0.4998745236799129
1160,CELL_V_2,228,137,7.3314930139720556,9.231016203955724,1.8995231899836682
1161,CELL_T_3,27,38,1.8995231899836689,3.3991467610234074,1.4996235710397385
1162,CELL_T_3,38,7,3.3991467610234074,4.4655457448738884,1.066398983850481
1163,CELL_T_3,1,111,7.498117855198693,8.197942188350572,0.699824333151879
1164,CELL_T_3,1,178,7.498117855198693,9.364316076937035,1.8661982217383422
1165,CELL_T_3,1,228,7.498117855198693,8.564516839049174,1.0663989838504815
1166,CELL_T_3,1,303,7.498117855198693,9.397641045182363,1.89952318998367
1167,CELL_T_3,111,178,8.197942188350572,9.364316076937035,1.1663738885864632
1168,CELL_T_3,111,228,8.197942188350572,8.564516839049174,0.3665746506986025
1169,CELL_T_3,111,303,8.197942188350572,9.397641045182363,1.199698856831791
1170,CELL_T_3,228,178,8.597841807294502,9.364316076937035,0.7664742696425328
1171,CELL_T_3,228,303,8.597841807294502,9.397641045182363,0.7997992378878607
1172,CELL_P_5,7,18,7.264843077481401,7.631417728180003,0.3665746506986025
1173,CELL_P_5,7,270,7.264843077481401,7.964667410633278,0.6998243331518772
1174,CELL_P_5,7,278,7.264843077481401,8.731141680275812,1.466298602794411
1175,CELL_P_5,7,278,7.264843077481401,8.997741426238433,1.7328983487570317
1176,CELL_P_5,7,278,7.264843077481401,9.097716330974414,1.8328732534930134
1177,CELL_P_5,18,7,6.59834371257485,6.99824333151878,0.39989961894393034
1178,CELL_P_5,18,18,6.59834371257485,6.664993649065505,0.06664993649065565
1179,CELL_P_5,18,18,6.59834371257485,7.631417728180003,1.0330740156051537
1180,CELL_P_5,18,270,6.59834371257485,7.964667410633278,1.3663236980584283
1181,CELL_P_5,18,7,6.798293522046815,6.99824333151878,0.19994980947196517
1182,CELL_P_5,18,18,6.798293522046815,7.631417728180003,0.8331242061331885
1183,CELL_P_5,18,270,6.798293522046815,7.964667410633278,1.1663738885864632
1184,CELL_P_5,18,278,6.798293522046815,8.731141680275812,1.932848158228997
1185,CELL_P_5,18,258,8.197942188350572,9.764215695880965,1.5662735075303935
1186,CELL_P_5,18,270,8.197942188350572,9.497615949918345,1.2996737615677727
1187,CELL_P_5,18,278,8.197942188350572,8.731141680275812,0.5331994919252399
1188,CELL_P_5,18,278,8.197942188350572,8.997741426238433,0.7997992378878607
1189,CELL_P_5,18,278,8.197942188350572,9.097716330974414,0.8997741426238424
1190,CELL_P_5,18,278,8.197942188350572,9.730890727635638,1.5329485392850657
1191,CELL_P_5,18,278,8.197942188350572,9.83086563237162,1.6329234440210474
1192,CELL_P_5,18,278,8.197942188350572,9.930840537107603,1.7328983487570309
1193,CELL_P_5,270,258,9.29766614044638,9.764215695880965,0.466549555434586
1194,CELL_P_5,270,270,9.29766614044638,9.497615949918345,0.19994980947196517
1195,CELL_P_5,270,278,9.29766614044638,9.730890727635638,0.43322458718925816
1196,CELL_P_5,270,278,9.29766614044638,9.83086563237162,0.5331994919252399
1197,CELL_P_5,270,278,9.29766614044638,9.930840537107603,0.6331743966612233
1198,CELL_P_5,278,258,8.931091489747777,9.764215695880965,0.8331242061331885
1199,CELL_P_5,278,270,8.931091489747777,9.497615949918345,0.5665244601705677
1200,CELL_P_5,278,278,8.931091489747777,8.997741426238433,0.06664993649065565
1201,CELL_P_5,278,278,8.931091489747777,9.097716330974414,0.16662484122663734
1202,CELL_P_5,278,278,8.931091489747777,9.730890727635638,0.7997992378878607
1203,CELL_P_5,278,278,8.931091489747777,9.83086563237162,0.8997741426238424
1204,CELL_P_5,278,278,8.931091489747777,9.930840537107603,0.9997490473598258
1205,CELL_P_5,278,258,8.997741426238433,9.764215695880965,0.7664742696425328
1206,CELL_P_5,278,270,8.997741426238433,9.497615949918345,0.49987452367991203
1207,CELL_P_5,278,278,8.997741426238433,9.097716330974414,0.0999749047359817
1208,CELL_P_5,278,278,8.997741426238433,9.730890727635638,0.733149301397205
1209,CELL_P_5,278,278,8.997741426238433,9.83086563237162,0.8331242061331867
1210,CELL_P_5,278,278,8.997741426238433,9.930840537107603,0.9330991108691702
1211,CELL_P_5,278,258,9.330991108691707,9.764215695880965,0.43322458718925816
1212,CELL_P_5,278,270,9.330991108691707,9.497615949918345,0.16662484122663734
1213,CELL_P_5,278,278,9.330991108691707,9.730890727635638,0.39989961894393034
1214,CELL_P_5,278,278,9.330991108691707,9.83086563237162,0.49987452367991203
1215,CELL_P_5,278,278,9.330991108691707,9.930840537107603,0.5998494284158955
1216,CELL_P_5,278,278,9.764215695880965,9.83086563237162,0.06664993649065387
1217,CELL_P_5,278,278,9.764215695880965,9.930840537107603,0.16662484122663734
1218,CELL_P_5,278,278,9.83086563237162,9.930840537107603,0.09997490473598347
1219,CELL_N_6,21,30,0.3665746506986028,1.5995984757757211,1.2330238250771184
1220,CELL_N_6,58,30,0.3665746506986028,1.5995984757757211,1.2330238250771184
1221,CELL_S_2,9,9,2.1327979677009616,2.199447904191617,0.0666499364906552
1222,CELL_S_2,9,9,2.1327979677009616,2.332747777172927,0.19994980947196517
1223,CELL_S_2,9,9,2.1327979677009616,2.5660225548902194,0.4332245871892577
1224,CELL_S_2,9,12,2.1327979677009616,2.5993475231355467,0.4665495554345851
1225,CELL_S_2,9,12,2.1327979677009616,3.032572110324805,0.8997741426238433
1226,CELL_S_2,9,24,2.1327979677009616,3.23252191979677,1.0997239520958084
1227,CELL_S_2,9,45,2.1327979677009616,2.2327728724369442,0.09997490473598258
1228,CELL_S_2,9,104,2.1327979677009616,3.23252191979677,1.0997239520958084
1229,CELL_S_2,9,106,2.1327979677009616,2.199447904191617,0.0666499364906552
1230,CELL_S_2,9,106,2.1327979677009616,2.2994228089275994,0.1666248412266378
1231,CELL_S_2,9,106,2.1327979677009616,2.5660225548902194,0.4332245871892577
1232,CELL_S_2,9,9,2.2660978406822716,2.332747777172927,0.0666499364906552
1233,CELL_S_2,9,9,2.2660978406822716,2.5660225548902194,0.29992471420794775
1234,CELL_S_2,9,12,2.2660978406822716,2.5993475231355467,0.33324968245327513
1235,CELL_S_2,9,12,2.2660978406822716,3.032572110324805,0.7664742696425333
1236,CELL_S_2,9,24,2.2660978406822716,3.23252191979677,0.9664240791144985
1237,CELL_S_2,9,104,2.2660978406822716,3.23252191979677,0.9664240791144985
1238,CELL_S_2,9,106,2.2660978406822716,2.2994228089275994,0.033324968245327824
1239,CELL_S_2,9,106,2.2660978406822716,2.5660225548902194,0.29992471420794775
1240,CELL_S_2,9,9,2.4327226819089094,2.5660225548902194,0.13329987298130996
1241,CELL_S_2,9,12,2.4327226819089094,2.5993475231355467,0.16662484122663734
1242,CELL_S_2,9,12,2.4327226819089094,3.032572110324805,0.5998494284158955
1243,CELL_S_2,9,24,2.4327226819089094,3.23252191979677,0.7997992378878607
1244,CELL_S_2,9,104,2.4327226819089094,3.23252191979677,0.7997992378878607
1245,CELL_S_2,9,106,2.4327226819089094,2.5660225548902194,0.13329987298130996
1246,CELL_S_2,9,165,2.4327226819089094,4.365570840137906,1.9328481582289965
1247,CELL_S_2,9,12,2.5993475231355467,3.032572110324805,0.43322458718925816
1248,CELL_S_2,9,24,2.5993475231355467,3.23252191979677,0.6331743966612233
1249,CELL_S_2,9,104,2.5993475231355467,3.23252191979677,0.6331743966612233
1250,CELL_S_2,9,165,2.5993475231355467,4.365570840137906,1.7662233170023591
1251,CELL_S_2,12,12,2.9659221738341497,3.032572110324805,0.0666499364906552
1252,CELL_S_2,12,24,2.9659221738341497,3.23252191979677,0.26659974596262037
1253,CELL_S_2,12,104,2.9659221738341497,3.23252191979677,0.26659974596262037
1254,CELL_S_2,12,165,2.9659221738341497,4.365570840137906,1.3996486663037562
1255,CELL_S_2,12,24,3.032572110324805,3.23252191979677,0.19994980947196517
1256,CELL_S_2,12,104,3.032572110324805,3.23252191979677,0.19994980947196517
1257,CELL_S_2,12,165,3.032572110324805,4.365570840137906,1.332998729813101
1258,CELL_S_2,15,9,2.032823062964979,2.1327979677009616,0.09997490473598258
1259,CELL_S_2,15,9,2.032823062964979,2.199447904191617,0.1666248412266378
1260,CELL_S_2,15,9,2.032823062964979,2.332747777172927,0.29992471420794775
1261,CELL_S_2,15,9,2.032823062964979,2.5660225548902194,0.5331994919252403
1262,CELL_S_2,15,12,2.032823062964979,2.5993475231355467,0.5665244601705677
1263,CELL_S_2,15,12,2.032823062964979,3.032572110324805,0.9997490473598258
1264,CELL_S_2,15,24,2.032823062964979,3.23252191979677,1.199698856831791
1265,CELL_S_2,15,45,2.032823062964979,2.2327728724369442,0.19994980947196517
1266,CELL_S_2,15,71,2.032823062964979,2.0994729994556343,0.0666499364906552
1267,CELL_S_2,15,104,2.032823062964979,3.23252191979677,1.199698856831791
1268,CELL_S_2,15,106,2.032823062964979,2.199447904191617,0.1666248412266378
1269,CELL_S_2,15,106,2.032823062964979,2.2994228089275994,0.26659974596262037
1270,CELL_S_2,15,106,2.032823062964979,2.5660225548902194,0.5331994919252403
1271,CELL_S_2,24,165,3.7657214117220104,4.365570840137906,0.5998494284158955
1272,CELL_S_2,26,9,1.1330489203411358,2.1327979677009616,0.9997490473598258
1273,CELL_S_2,26,9,1.1330489203411358,2.199447904191617,1.066398983850481
1274,CELL_S_2,26,9,1.1330489203411358,2.332747777172927,1.199698856831791
1275,CELL_S_2,26,9,1.1330489203411358,2.5660225548902194,1.4329736345490836
1276,CELL_S_2,26,12,1.1330489203411358,2.5993475231355467,1.466298602794411
1277,CELL_S_2,26,12,1.1330489203411358,3.032572110324805,1.899523189983669
1278,CELL_S_2,26,15,1.1330489203411358,1.5995984757757211,0.4665495554345853
1279,CELL_S_2,26,45,1.1330489203411358,1.9328481582289965,0.7997992378878607
1280,CELL_S_2,26,45,1.1330489203411358,2.2327728724369442,1.0997239520958084
1281,CELL_S_2,26,71,1.1330489203411358,2.0994729994556343,0.9664240791144985
1282,CELL_S_2,26,106,1.1330489203411358,2.199447904191617,1.066398983850481
1283,CELL_S_2,26,106,1.1330489203411358,2.2994228089275994,1.1663738885864636
1284,CELL_S_2,26,106,1.1330489203411358,2.5660225548902194,1.4329736345490836
1285,CELL_S_2,45,9,1.966173126474324,2.1327979677009616,0.16662484122663757
1286,CELL_S_2,45,9,1.966173126474324,2.199447904191617,0.23327477771729277
1287,CELL_S_2,45,9,1.966173126474324,2.332747777172927,0.36657465069860273
1288,CELL_S_2,45,9,1.966173126474324,2.5660225548902194,0.5998494284158953
1289,CELL_S_2,45,12,1.966173126474324,2.5993475231355467,0.6331743966612227
1290,CELL_S_2,45,12,1.966173126474324,3.032572110324805,1.0663989838504808
1291,CELL_S_2,45,24,1.966173126474324,3.23252191979677,1.266348793322446
1292,CELL_S_2,45,45,1.966173126474324,2.2327728724369442,0.26659974596262015
1293,CELL_S_2,45,71,1.966173126474324,2.0994729994556343,0.13329987298131019
1294,CELL_S_2,45,104,1.966173126474324,3.23252191979677,1.266348793322446
1295,CELL_S_2,45,106,1.966173126474324,2.199447904191617,0.23327477771729277
1296,CELL_S_2,45,106,1.966173126474324,2.2994228089275994,0.33324968245327535
1297,CELL_S_2,45,106,1.966173126474324,2.5660225548902194,0.5998494284158953
1298,CELL_S_2,45,12,2.999247142079477,3.032572110324805,0.033324968245327824
1299,CELL_S_2,45,24,2.999247142079477,3.23252191979677,0.233274777717293
1300,CELL_S_2,45,104,2.999247142079477,3.23252191979677,0.233274777717293
1301,CELL_S_2,45,165,2.999247142079477,4.365570840137906,1.3663236980584288
1302,CELL_S_2,56,9,1.1330489203411358,2.1327979677009616,0.9997490473598258
1303,CELL_S_2,56,9,1.1330489203411358,2.199447904191617,1.066398983850481
1304,CELL_S_2,56,9,1.1330489203411358,2.332747777172927,1.199698856831791
1305,CELL_S_2,56,9,1.1330489203411358,2.5660225548902194,1.4329736345490836
1306,CELL_S_2,56,12,1.1330489203411358,2.5993475231355467,1.466298602794411
1307,CELL_S_2,56,12,1.1330489203411358,3.032572110324805,1.899523189983669
1308,CELL_S_2,56,15,1.1330489203411358,1.5995984757757211,0.4665495554345853
1309,CELL_S_2,56,45,1.1330489203411358,1.9328481582289965,0.7997992378878607
1310,CELL_S_2,56,45,1.1330489203411358,2.2327728724369442,1.0997239520958084
1311,CELL_S_2,56,71,1.1330489203411358,2.0994729994556343,0.9664240791144985
1312,CELL_S_2,56,106,1.1330489203411358,2.199447904191617,1.066398983850481
1313,CELL_S_2,56,106,1.1330489203411358,2.2994228089275994,1.1663738885864636
1314,CELL_S_2,56,106,1.1330489203411358,2.5660225548902194,1.4329736345490836
1315,CELL_S_2,71,9,2.166122935946289,2.199447904191617,0.033324968245327824
1316,CELL_S_2,71,9,2.166122935946289,2.332747777172927,0.1666248412266378
1317,CELL_S_2,71,9,2.166122935946289,2.5660225548902194,0.39989961894393034
1318,CELL_S_2,71,12,2.166122935946289,2.5993475231355467,0.4332245871892577
1319,CELL_S_2,71,12,2.166122935946289,3.032572110324805,0.8664491743785159
1320,CELL_S_2,71,24,2.166122935946289,3.23252191979677,1.066398983850481
1321,CELL_S_2,71,45,2.166122935946289,2.2327728724369442,0.0666499364906552
1322,CELL_S_2,71,104,2.166122935946289,3.23252191979677,1.066398983850481
1323,CELL_S_2,71,106,2.166122935946289,2.199447904191617,0.033324968245327824
1324,CELL_S_2,71,106,2.166122935946289,2.2994228089275994,0.1332998729813104
1325,CELL_S_2,71,106,2.166122935946289,2.5660225548902194,0.39989961894393034
1326,CELL_S_2,104,165,3.7657214117220104,4.365570840137906,0.5998494284158955
1327,CELL_S_2,106,9,2.2327728724369442,2.332747777172927,0.09997490473598258
1328,CELL_S_2,106,9,2.2327728724369442,2.5660225548902194,0.33324968245327513
1329,CELL_S_2,106,12,2.2327728724369442,2.5993475231355467,0.3665746506986025
1330,CELL_S_2,106,12,2.2327728724369442,3.032572110324805,0.7997992378878607
1331,CELL_S_2,106,24,2.2327728724369442,3.23252191979677,0.9997490473598258
1332,CELL_S_2,106,104,2.2327728724369442,3.23252191979677,0.9997490473598258
1333,CELL_S_2,106,106,2.2327728724369442,2.2994228089275994,0.0666499364906552
1334,CELL_S_2,106,106,2.2327728724369442,2.5660225548902194,0.33324968245327513
1335,CELL_S_2,106,9,2.4660476501542368,2.5660225548902194,0.09997490473598258
1336,CELL_S_2,106,12,2.4660476501542368,2.5993475231355467,0.13329987298130996
1337,CELL_S_2,106,12,2.4660476501542368,3.032572110324805,0.5665244601705681
1338,CELL_S_2,106,24,2.4660476501542368,3.23252191979677,0.7664742696425333
1339,CELL_S_2,106,104,2.4660476501542368,3.23252191979677,0.7664742696425333
1340,CELL_S_2,106,106,2.4660476501542368,2.5660225548902194,0.09997490473598258
1341,CELL_S_2,106,165,2.4660476501542368,4.365570840137906,1.899523189983669
1342,CELL_S_2,106,12,2.5993475231355467,3.032572110324805,0.43322458718925816
1343,CELL_S_2,106,24,2.5993475231355467,3.23252191979677,0.6331743966612233
1344,CELL_S_2,106,104,2.5993475231355467,3.23252191979677,0.6331743966612233
1345,CELL_S_2,106,165,2.5993475231355467,4.365570840137906,1.7662233170023591
1346,CELL_S_3,9,9,2.166122935946289,2.2994228089275994,0.1332998729813104
1347,CELL_S_3,9,9,2.166122935946289,2.4660476501542368,0.29992471420794775
1348,CELL_S_3,9,38,2.166122935946289,3.36582179277808,1.199698856831791
1349,CELL_S_3,9,38,2.166122935946289,3.4324717292687352,1.2663487933224462
1350,CELL_S_3,9,71,2.166122935946289,2.199447904191617,0.033324968245327824
1351,CELL_S_3,9,106,2.166122935946289,2.2660978406822716,0.09997490473598258
1352,CELL_S_3,9,106,2.166122935946289,2.499372618399564,0.33324968245327513
1353,CELL_S_3,9,106,2.166122935946289,2.6326724913808746,0.46654955543458554
1354,CELL_S_3,9,9,2.2994228089275994,2.4660476501542368,0.16662484122663734
1355,CELL_S_3,9,38,2.2994228089275994,3.36582179277808,1.0663989838504806
1356,CELL_S_3,9,38,2.2994228089275994,3.4324717292687352,1.1330489203411358
1357,CELL_S_3,9,106,2.2994228089275994,2.499372618399564,0.19994980947196472
1358,CELL_S_3,9,106,2.2994228089275994,2.6326724913808746,0.33324968245327513
1359,CELL_S_3,9,38,2.532697586644892,3.36582179277808,0.833124206133188
1360,CELL_S_3,9,38,2.532697586644892,3.4324717292687352,0.8997741426238433
1361,CELL_S_3,9,106,2.532697586644892,2.6326724913808746,0.09997490473598258
1362,CELL_S_3,16,9,0.5331994919252404,2.166122935946289,1.6329234440210487
1363,CELL_S_3,16,9,0.5331994919252404,2.2994228089275994,1.7662233170023591
1364,CELL_S_3,16,9,0.5331994919252404,2.4660476501542368,1.9328481582289965
1365,CELL_S_3,16,27,0.5331994919252404,1.9328481582289965,1.3996486663037562
1366,CELL_S_3,16,71,0.5331994919252404,2.199447904191617,1.6662484122663765
1367,CELL_S_3,16,106,0.5331994919252404,2.2660978406822716,1.7328983487570313
